EIN,Organization,Mission,Receipts,URL,Guidestar
88-0427864,Davidson Institute For Talent Development,"The Davidson Institute's mission statement is to recognize, nurture and support profoundly intelligent young people 18 and under and, to provide opportunities for them to develop their talents to make a positive difference.",6493553,www.DavidsonGifted.org,https://www.guidestar.org/profile/88-0427864
11-3551993,COUNTESS MOIRA CHARITABLE FOUNDATION,The Countess Moira Charitable Foundation was established in 2000. “The foundation’s mission is to aid the well-being of youth anywhere in the World” by supporting charitable organizations that focus on the betterment of youth.To,6474881,countessmoirafdn.org,https://www.guidestar.org/profile/11-3551993
45-4035757,Bucks County Playhouse Theater Inc,"Bucks County Playhouse inspires, entertains, and engages audiences with professional theatrical productions of new and classic plays and musicals featuring leading artists from stage and film. We provide innovative arts education and community programs that celebrate the performing arts.",6420538,www.bcptheater.org,https://www.guidestar.org/profile/45-4035757
26-4077150,AUTISM HOPE ALLIANCE INC,"The Autism Hope Alliance embodies hope for families facing the diagnosis of Autism through education, financial support and volunteerism. The Autism Hope Alliance is the first non-profit foundation for Autism to emerge from the natural foods industry. Providing hope and help for autism families today.",6382267,www.autismhopealliance.org,https://www.guidestar.org/profile/26-4077150
91-6337526,Sherwood Trust A State of Washington Non-Profit Corporation,"Our Vision: Everyone in the Walla Walla Valley has a sense of belonging and contributes to a thriving region.  Sherwood Trust serves as a catalyst for building capacity, creating a cohesive, vibrant community.",6167774,www.sherwoodtrust.org,https://www.guidestar.org/profile/91-6337526
13-3748063,LINDEN TRUST FOR CONSERVATION,"Linden Trust for Conservation is committed to seeking bipartisan and economically sound approaches to addressing critical conservation challenges.  At heart, we share the common values of wise stewardship of our natural resources and the efficacy of markets, incentives and innovation.  We seek to identify practical, efficient, and non-partisan solutions that allow people to find common ground and move forward.",6097554,www.lindentrust.org,https://www.guidestar.org/profile/13-3748063
20-4750916,WWWW Foundation,"We provide financial support to people and organizations pursuing innovative ideas and opportunities in the areas of higher education, sarcoma research, personally transforming mission experiences and general philanthropy.  We do not accept unsolicited grant requests.",6088880,www.quadw.org,https://www.guidestar.org/profile/20-4750916
26-2986089,Orthopaedic Link,"Orthopaedic Link's mission is to mobilize idle inventory from a worldwide consortium of orthopaedic implant companies to supply qualified surgeons in the developing world. Our vision is to impact musculoskeletal health and surgical skills in low and middle income countries, and to decrease the global burden of unused implants.",6046626,www.orthopaediclink.org,https://www.guidestar.org/profile/26-2986089
52-2003744,The Nancy Peery Marriott Foundation Inc,"The mission of the Nancy Peery Marriott Foundation is to help support organizations to increase arts, music, and culture in the community as well as education and human services.",6036842,NA,https://www.guidestar.org/profile/52-2003744
13-4148641,Birthright Israel USA Inc,"To increase the annual number of young Jews visiting Israel by providing the gift of first-time, educational trips to Israel.         To present lifelong Jewish values to Jewish young adults around the world with he ultimate goal of keeping them connected to the Jewish community",5979164,NA,https://www.guidestar.org/profile/13-4148641
22-1837635,ANIMAL CARE FUND,"The Animal Care Sanctuary's lifesaving mission is to rescue, rehabilitate and adopt homeless animals and advocate for the well-being of all animals. The sanctuary provides a safe and caring refuge for companion animals, inspires change through education, supports spay/neuter initiatives and advocates for the humane treatment of all animals, and the establishment of a no kill nation.",5962658,www.animalcaresanctuary.org,https://www.guidestar.org/profile/22-1837635
88-0399023,NEVADA BAR FOUNDATION,The Nevada Bar Foundation (NBF) is the 501(c)(3) charitable arm of the State Bar of Nevada. The NBF supports charitable giving related to access to justice and legal education programs.,5955617,NA,https://www.guidestar.org/profile/88-0399023
04-3452643,Gorongosa Restoration Project Inc,Restoration and auto sufficiency of Gorongosa National Park,5934783,NA,https://www.guidestar.org/profile/04-3452643
26-4053609,Early Learning Ventures,"Early Learning Ventures (ELV) is a Colorado-based not-for-profit organization dedicated to expanding access to quality, affordable child care. The organization focuses its efforts on improving the quality of early child care programs offered at the nation's center- and home-based child care facilities—85 percent of which are small, independent businesses that lack the infrastructure and resources to invest in quality improvements.",5917342,www.earlylearningventures.org,https://www.guidestar.org/profile/26-4053609
